datum,kraj_nuts_kod,ecmo_kapacita_volna,ecmo_kapacita_celkem,upv_kapacita_volna,upv_kapacita_celkem,crrt_kapacita_volna,crrt_kapacita_celkem,ihd_kapacita_volna,ihd_kapacita_celkem,luzka_aro_jip_kapacita_celkem,luzka_aro_jip_kapacita_volna_covid_pozitivni,luzka_aro_jip_kapacita_volna_covid_negativni,luzka_standard_kyslik_kapacita_celkem,luzka_standard_kyslik_kapacita_volna_covid_pozitivni,luzka_standard_kyslik_kapacita_volna_covid_negativni,ventilatory_prenosne_kapacita_volna,ventilatory_prenosne_kapacita_celkem,ventilatory_operacni_sal_kapacita_volna,ventilatory_operacni_sal_kapacita_celkem,reprofilizovana_kapacita_luzka_aro_jip_kapacita_volna,reprofilizovana_kapacita_luzka_aro_jip_kapacita_celkem,reprofilizovana_kapacita_luzka_aro_jip_kapacita_planovana,reprofilizovana_kapacita_luzka_standard_kyslik_kapacita_volna,reprofilizovana_kapacita_luzka_standard_kyslik_kapacita_celkem,reprofilizovana_kapacita_luzka_standard_kyslik_kapacita_planovana
2021-01-03,CZ071,0,2,76,175,15,19,2,3,221,16,38,1343,43,474,33,34,33,36,15,48,105,31,214,413
2021-01-03,CZ072,2,2,37,96,12,14,0,2,156,8,22,656,42,122,30,30,50,57,13,44,72,34,219,277
2021-01-03,CZ080,4,12,149,301,25,30,33,39,417,20,59,2859,65,596,55,55,101,105,20,115,178,108,846,681
2021-01-04,CZ010,14,33,113,390,37,74,23,32,836,11,90,3212,26,730,82,97,99,135,14,107,349,95,444,929
2021-01-04,CZ020,0,0,39,121,15,22,3,3,260,15,40,2047,83,332,34,34,54,56,27,55,123,80,296,510
2021-01-04,CZ031,3,3,38,69,14,20,11,44,250,29,60,1743,120,439,29,29,36,59,23,23,84,71,102,371
2021-01-04,CZ032,2,4,69,115,13,17,7,9,154,1,37,1298,0,471,54,55,72,75,9,36,67,68,367,348
2021-01-04,CZ041,0,1,9,35,2,6,4,6,78,3,8,598,15,60,16,16,3,13,2,8,31,10,20,141
2021-01-04,CZ042,1,2,62,164,14,20,7,19,256,17,28,1358,48,438,50,50,98,101,13,41,112,22,202,496
2021-01-04,CZ051,2,2,32,103,10,14,4,5,119,4,31,793,4,181,14,14,43,46,6,38,72,47,219,239
2021-01-04,CZ052,6,7,28,123,10,20,10,20,231,10,33,1344,3,127,38,48,58,58,5,40,92,33,361,379
2021-01-04,CZ053,0,0,29,77,13,14,2,2,121,3,24,462,12,131,10,10,39,41,14,31,56,68,269,269
2021-01-04,CZ063,0,0,37,83,11,11,27,29,154,8,36,1505,58,474,16,16,18,18,9,15,63,32,89,299
2021-01-04,CZ064,8,13,132,254,29,40,10,11,571,48,137,2205,140,716,54,55,72,78,30,84,223,120,351,756
2021-01-04,CZ071,0,2,79,175,17,19,2,3,218,9,36,1387,46,443,32,34,33,36,13,48,105,25,214,413
2021-01-04,CZ072,1,2,37,96,12,14,1,2,156,9,20,656,34,116,29,30,50,57,6,44,72,37,219,277
2021-01-04,CZ080,4,12,139,301,24,30,33,39,425,18,66,2873,58,586,55,55,101,105,20,115,178,100,837,681
2021-01-05,CZ010,14,33,113,390,39,74,24,32,836,13,85,3212,31,665,81,97,99,135,14,107,349,119,477,929
2021-01-05,CZ020,0,0,35,121,15,22,3,3,260,14,32,2047,89,332,34,34,54,56,27,55,123,77,302,510
2021-01-05,CZ031,3,3,37,69,14,20,11,44,250,29,59,1743,142,428,29,29,36,59,23,23,84,71,102,371
2021-01-05,CZ032,2,4,64,115,13,17,8,9,154,3,37,1278,0,396,54,55,71,75,10,36,67,87,387,348
2021-01-05,CZ041,0,1,8,35,4,6,5,6,78,2,7,598,15,59,16,16,3,13,2,8,31,10,20,141
2021-01-05,CZ042,1,2,66,164,15,20,8,19,256,22,18,1358,60,438,50,50,98,101,12,41,112,43,208,496
2021-01-05,CZ051,2,2,29,103,9,14,4,5,119,2,29,803,11,186,14,14,43,46,4,38,72,54,229,239
2021-01-05,CZ052,6,7,26,123,10,20,10,20,231,8,30,1344,2,103,38,48,58,58,6,40,92,41,367,379
2021-01-05,CZ053,0,0,30,77,14,14,2,2,121,3,26,482,16,157,10,10,39,41,11,31,56,59,269,269
2021-01-05,CZ063,0,0,34,83,11,11,12,29,146,9,28,1489,52,471,16,16,18,18,20,23,63,43,105,299
2021-01-05,CZ064,8,13,128,253,29,40,10,11,573,45,120,2150,148,654,54,55,72,78,25,84,223,136,386,756
2021-01-05,CZ071,0,2,66,175,14,19,2,3,214,6,28,1372,59,391,32,34,33,36,10,48,105,44,234,413
2021-01-05,CZ072,1,2,34,96,11,14,1,2,156,10,21,656,32,99,27,30,50,57,6,44,72,40,219,277
2021-01-05,CZ080,3,12,138,301,24,30,32,39,425,15,70,2873,63,527,55,55,101,105,17,116,178,104,837,681
2021-01-06,CZ010,16,33,108,390,40,74,23,32,836,11,84,3212,52,634,79,97,99,135,13,107,349,129,483,929
2021-01-06,CZ020,0,0,37,121,15,22,2,3,260,17,38,2047,87,326,34,34,54,56,26,57,123,72,302,510
2021-01-06,CZ031,3,3,32,69,14,20,11,44,250,25,55,1743,136,421,29,29,36,59,23,23,84,61,102,371
2021-01-06,CZ032,1,4,66,115,14,17,7,9,154,1,33,1278,0,383,54,55,72,75,13,36,67,97,411,348
2021-01-06,CZ041,0,1,7,35,3,6,4,6,78,1,9,598,14,65,16,16,3,13,2,8,31,10,20,141
2021-01-06,CZ042,1,2,64,164,14,20,7,19,256,20,17,1358,73,437,50,50,97,101,11,42,112,75,248,496
2021-01-06,CZ051,2,2,32,103,10,14,4,5,119,3,30,803,14,187,14,14,43,46,5,38,72,56,229,239
2021-01-06,CZ052,6,7,25,123,10,20,10,20,231,6,33,1344,4,106,38,48,58,58,6,40,92,42,367,379
2021-01-06,CZ053,0,0,25,77,14,14,2,2,121,3,21,482,18,158,10,10,39,41,8,31,56,50,274,269
2021-01-06,CZ063,0,0,27,83,11,11,14,29,146,11,29,1467,42,464,16,16,18,18,17,23,63,44,127,299
2021-01-06,CZ064,7,13,120,253,28,40,10,11,569,48,98,2135,152,614,54,55,72,78,32,91,223,138,408,756
2021-01-06,CZ071,0,2,69,175,16,19,2,3,214,8,30,1392,57,359,33,34,33,36,13,48,105,48,234,413
2021-01-06,CZ072,1,2,33,96,9,14,0,2,156,11,19,656,35,96,27,30,50,57,4,44,72,43,219,277
2021-01-06,CZ080,2,12,137,301,25,30,33,39,425,25,63,2873,76,535,55,55,101,105,27,131,178,135,897,681
2021-01-07,CZ010,18,33,107,390,39,74,24,32,836,12,88,3212,55,638,79,97,99,135,12,107,349,138,483,929
2021-01-07,CZ020,0,0,37,122,14,22,3,3,261,13,29,2047,74,327,34,34,55,56,23,59,123,66,302,510
2021-01-07,CZ031,3,3,29,69,15,20,11,44,250,22,64,1743,152,434,29,29,36,59,23,23,84,54,102,371
2021-01-07,CZ032,1,4,64,115,13,17,7,9,154,3,35,1278,0,336,54,55,71,75,9,36,67,94,411,348
2021-01-07,CZ041,0,1,2,35,3,6,3,6,78,0,5,598,13,62,16,16,3,13,2,8,31,10,20,141
2021-01-07,CZ042,1,2,64,164,12,20,8,19,256,18,20,1358,87,427,50,50,97,101,13,46,112,93,248,496
2021-01-07,CZ051,2,2,27,103,10,14,4,5,119,2,27,803,12,169,14,14,44,46,2,38,72,57,253,239
2021-01-07,CZ052,6,7,26,123,8,20,10,20,231,6,35,1344,4,110,38,48,58,58,6,48,92,52,381,379
2021-01-07,CZ053,0,0,27,77,12,14,2,2,121,2,22,482,17,152,10,10,39,41,10,35,56,59,274,269
2021-01-07,CZ063,0,0,36,83,10,11,13,29,146,12,37,1467,45,505,16,16,18,18,25,23,63,51,127,299
2021-01-07,CZ064,7,13,109,254,29,40,10,11,573,49,75,2136,154,594,54,55,72,78,34,86,223,128,419,756
2021-01-07,CZ071,0,2,63,175,16,19,2,3,214,7,34,1404,56,347,33,34,33,36,10,51,105,49,234,413
2021-01-07,CZ072,1,2,33,96,9,14,0,2,156,8,26,656,36,89,29,30,50,57,6,44,72,40,219,277
2021-01-07,CZ080,2,12,143,301,24,30,33,39,425,22,69,2873,84,544,55,55,101,105,27,131,178,155,917,681
2021-01-08,CZ010,17,33,108,390,40,74,23,32,836,14,101,3212,73,578,79,97,99,135,13,119,349,163,496,929
2021-01-08,CZ020,0,0,34,122,14,22,2,3,261,14,31,2047,83,338,34,34,55,56,22,59,123,68,302,510
2021-01-08,CZ031,3,3,36,69,14,20,11,44,250,28,62,1743,181,470,29,29,36,59,23,23,84,55,102,371
2021-01-08,CZ032,2,4,66,115,14,17,7,9,154,2,36,1278,0,391,54,55,71,75,10,36,67,106,411,348
2021-01-08,CZ041,0,1,6,35,3,6,3,6,78,0,7,598,16,66,16,16,3,13,1,8,31,10,20,141
2021-01-08,CZ042,1,2,60,164,12,20,7,19,256,18,17,1358,72,418,50,50,98,101,13,46,112,86,248,496
2021-01-08,CZ051,2,2,28,103,10,14,4,5,119,3,30,803,7,181,14,14,43,46,3,38,72,52,253,239
2021-01-08,CZ052,6,7,38,123,10,20,13,20,231,11,36,1344,3,104,38,48,58,58,10,54,92,76,395,379
2021-01-08,CZ053,0,0,28,77,12,14,2,2,116,6,26,482,17,160,10,10,39,41,10,35,56,68,297,269
2021-01-08,CZ063,0,0,33,83,10,11,14,29,146,13,30,1467,57,496,16,16,18,18,25,23,63,48,127,299
2021-01-08,CZ064,7,13,114,255,29,40,10,11,574,36,80,2136,165,616,54,55,72,78,25,85,223,88,419,756
2021-01-08,CZ071,0,2,58,175,11,19,2,3,214,7,24,1404,65,361,33,34,33,36,11,49,105,55,234,413
2021-01-08,CZ072,1,2,30,96,8,14,0,2,156,7,31,656,39,110,29,30,50,57,11,44,72,62,239,277
2021-01-08,CZ080,4,12,147,301,24,30,32,39,425,28,67,2873,111,526,55,55,101,105,28,133,178,182,933,681
2021-01-09,CZ010,12,33,107,390,40,74,24,32,836,11,87,3212,75,690,79,97,99,135,8,119,349,185,535,929
2021-01-09,CZ020,0,0,33,122,14,22,2,3,261,16,26,2047,87,350,34,34,55,56,21,59,123,71,302,510
2021-01-09,CZ031,3,3,32,69,15,20,11,44,250,27,61,1743,174,478,29,29,36,59,23,23,84,55,102,371
2021-01-09,CZ032,1,4,66,115,15,17,7,9,154,2,35,1278,0,483,54,55,71,75,9,36,67,114,411,348
2021-01-09,CZ041,0,1,6,35,3,6,3,6,78,2,10,598,20,71,16,16,3,13,1,8,31,10,20,141
2021-01-09,CZ042,1,2,59,164,12,20,9,19,256,13,21,1358,74,419,50,50,101,101,10,45,112,98,248,496
2021-01-09,CZ051,2,2,30,103,10,14,4,5,119,4,28,803,17,182,14,14,43,46,4,38,72,59,253,239
2021-01-09,CZ052,6,7,38,123,10,20,13,20,231,12,39,1344,3,142,38,48,58,58,12,54,92,97,403,379
2021-01-09,CZ053,0,0,22,77,12,14,2,2,116,6,21,482,45,178,10,10,39,42,7,35,56,78,300,269
2021-01-09,CZ063,0,0,37,83,10,11,12,29,146,9,29,1467,55,519,16,16,18,18,24,31,63,53,127,299
2021-01-09,CZ064,7,13,125,258,27,40,10,11,574,45,103,2138,172,656,54,55,72,78,30,85,223,118,419,756
2021-01-09,CZ071,0,2,55,175,10,19,2,3,214,7,24,1404,61,356,33,34,33,36,10,49,105,55,234,413
2021-01-09,CZ072,1,2,33,96,8,14,0,2,158,11,29,656,49,113,29,30,50,57,10,44,72,54,239,277
2021-01-09,CZ080,4,12,143,301,24,30,32,39,425,33,66,2873,167,539,55,55,101,105,27,134,178,194,967,681
2021-01-10,CZ010,12,33,110,390,40,74,24,32,836,14,97,3212,66,665,79,97,99,135,5,119,349,180,535,929
2021-01-10,CZ020,0,0,33,122,14,22,2,3,261,15,31,2047,85,352,34,34,55,56,21,59,123,71,302,510
2021-01-10,CZ031,3,3,32,69,15,20,11,44,250,28,63,1743,158,477,29,29,36,59,23,23,84,55,102,371
2021-01-10,CZ032,1,4,66,115,15,17,8,9,154,1,36,1278,0,468,54,55,72,75,9,36,67,112,411,348
2021-01-10,CZ041,0,1,6,35,3,6,3,6,78,3,9,598,19,66,16,16,3,13,1,8,31,10,20,141
2021-01-10,CZ042,1,2,59,164,12,20,19,19,256,11,28,1358,66,423,50,50,100,101,8,45,112,93,248,496
2021-01-10,CZ051,2,2,30,103,10,14,4,5,119,3,29,803,9,181,14,14,43,46,2,38,72,40,253,239
2021-01-10,CZ052,6,7,25,123,12,20,10,20,231,1,36,1324,3,125,38,48,58,58,6,55,92,79,405,379
2021-01-10,CZ053,0,0,22,77,11,14,2,2,116,6,22,482,51,179,10,10,40,42,9,35,56,81,300,269
2021-01-10,CZ063,0,0,35,83,10,11,26,29,146,10,25,1467,50,517,16,16,18,18,24,31,63,50,127,299
2021-01-10,CZ064,7,13,118,260,27,40,10,11,574,42,112,2140,150,645,54,55,72,78,26,85,223,110,419,756
2021-01-10,CZ071,0,2,59,175,13,19,2,3,214,9,27,1404,46,348,33,34,33,36,10,49,105,55,234,413
2021-01-10,CZ072,1,2,34,96,8,14,0,2,158,10,30,656,40,118,29,30,50,57,9,44,72,48,239,277
2021-01-10,CZ080,4,12,135,301,25,30,32,39,425,31,75,2873,168,569,55,55,101,105,28,134,178,193,967,681
2021-01-11,CZ010,13,33,107,390,39,74,23,32,836,14,99,3212,61,612,79,97,99,135,7,119,349,130,480,929
2021-01-11,CZ020,0,0,34,122,14,22,2,3,261,18,29,2061,94,325,34,34,55,56,21,58,123,70,302,510
2021-01-11,CZ031,3,3,33,69,14,20,11,44,250,29,64,1743,163,496,29,29,46,59,19,23,84,54,102,371
2021-01-11,CZ032,2,4,66,115,16,17,8,9,154,4,34,1278,0,385,54,55,71,75,11,43,67,118,391,348
2021-01-11,CZ041,0,1,7,35,3,6,2,6,78,2,5,598,29,78,16,16,3,13,1,8,31,10,20,141
2021-01-11,CZ042,1,2,53,164,12,20,7,19,256,6,27,1358,70,430,50,50,98,101,8,44,112,101,248,496
2021-01-11,CZ051,2,2,24,103,11,14,4,5,118,2,24,803,6,154,14,14,43,46,2,43,72,34,253,239
2021-01-11,CZ052,6,7,26,123,12,20,10,20,230,2,35,1278,0,113,38,48,58,58,13,53,92,76,413,379
2021-01-11,CZ053,0,0,25,77,11,14,2,2,118,6,24,482,52,171,10,10,40,42,12,35,56,82,287,269
2021-01-11,CZ063,0,0,37,83,10,11,12,29,146,12,25,1467,55,463,16,16,18,18,26,23,63,58,127,299
2021-01-11,CZ064,7,13,116,260,26,40,9,11,574,50,96,2122,182,524,54,55,72,78,29,90,223,127,431,756
2021-01-11,CZ071,0,2,66,176,12,19,2,3,215,6,23,1404,43,349,33,34,33,36,11,46,105,54,234,413
2021-01-11,CZ072,1,2,29,96,6,14,0,2,158,8,31,656,47,93,29,30,50,57,5,44,72,45,239,277
2021-01-11,CZ080,4,12,136,301,23,30,32,39,425,26,70,2873,131,585,55,55,101,105,23,134,178,156,967,681
2021-01-12,CZ010,13,33,108,390,39,74,25,32,836,15,102,3212,68,600,79,97,98,135,10,119,349,130,480,929
2021-01-12,CZ020,0,0,33,123,14,22,2,3,263,16,30,2061,93,326,34,34,55,56,20,59,123,74,311,510
2021-01-12,CZ031,3,3,33,69,13,20,11,44,250,30,69,1743,157,500,29,29,46,59,19,23,84,55,102,371
2021-01-12,CZ032,2,4,69,115,16,17,7,9,154,3,43,1278,0,332,54,55,70,75,10,43,67,110,391,348
2021-01-12,CZ041,0,1,5,35,3,6,4,6,78,0,7,598,24,66,16,16,3,13,1,8,31,10,20,141
2021-01-12,CZ042,1,2,58,164,13,20,8,19,256,12,19,1358,72,426,50,50,98,101,13,44,112,111,248,496
2021-01-12,CZ051,2,2,24,103,11,14,4,5,116,2,21,803,7,158,14,14,43,46,3,41,72,44,253,239
2021-01-12,CZ052,6,7,25,123,11,20,10,20,230,6,37,1278,2,103,38,48,58,58,9,53,92,93,416,379
2021-01-12,CZ053,0,0,23,77,11,14,2,2,118,3,21,482,41,160,10,10,40,42,9,35,56,100,287,269
2021-01-12,CZ063,0,0,35,83,10,11,16,29,146,10,29,1467,54,437,16,16,18,18,24,23,63,65,143,299
2021-01-12,CZ064,7,13,106,259,27,40,9,11,574,37,79,2124,224,512,54,55,72,78,24,90,223,138,431,756
2021-01-12,CZ071,2,2,64,176,13,19,2,3,215,9,16,1398,53,329,34,34,33,36,9,52,105,57,234,413
2021-01-12,CZ072,1,2,28,96,7,14,0,2,158,10,30,656,47,95,29,30,50,57,3,44,72,37,239,277
2021-01-12,CZ080,5,12,142,301,25,30,33,40,425,16,63,2873,122,568,55,55,104,105,32,142,178,180,997,681
2021-01-13,CZ010,13,33,101,390,38,74,24,32,836,11,97,3212,77,589,79,97,98,135,11,119,349,129,480,929
2021-01-13,CZ020,0,0,32,123,14,22,3,3,263,14,28,2061,84,319,34,34,55,56,15,63,123,77,311,510
2021-01-13,CZ031,3,3,33,69,15,20,11,44,250,28,71,1743,161,507,29,29,41,59,18,23,84,59,102,371
2021-01-13,CZ032,2,4,67,115,15,17,6,9,154,2,38,1278,0,322,54,55,71,75,12,43,67,112,393,348
2021-01-13,CZ041,0,1,4,35,3,6,4,6,78,1,4,598,34,65,16,16,3,13,0,8,31,10,20,141
2021-01-13,CZ042,1,2,61,164,13,20,7,19,256,16,23,1358,80,425,50,50,98,101,14,47,112,124,248,496
2021-01-13,CZ051,2,2,19,103,11,14,4,5,116,2,18,803,9,160,14,14,43,46,5,41,72,49,253,239
2021-01-13,CZ052,6,7,35,123,8,20,10,20,230,5,43,1278,4,91,38,48,58,58,10,53,92,85,436,379
2021-01-13,CZ053,0,0,24,77,11,14,2,2,118,3,26,482,43,166,10,10,40,44,8,35,56,115,307,269
2021-01-13,CZ063,0,0,37,83,8,11,14,29,146,12,31,1467,69,434,16,16,18,18,22,23,63,78,143,299
2021-01-13,CZ064,5,13,100,260,29,40,9,11,570,36,78,2124,224,498,54,55,72,78,27,90,223,154,451,756
2021-01-13,CZ071,2,2,53,177,13,19,2,3,219,4,22,1406,92,312,33,34,33,36,8,53,105,63,234,413
2021-01-13,CZ072,1,2,33,96,6,14,1,2,158,11,32,656,47,97,29,30,50,57,7,44,72,42,239,277
2021-01-13,CZ080,6,12,147,301,25,30,33,40,415,20,64,2873,142,593,55,55,104,105,39,147,178,234,997,681
2021-01-14,CZ010,11,33,99,390,39,74,24,32,836,10,80,3212,89,497,79,97,98,135,11,119,349,126,480,929
2021-01-14,CZ020,0,0,31,126,14,22,2,3,263,13,27,2061,89,325,34,34,54,56,16,63,123,73,311,510
2021-01-14,CZ031,2,2,32,69,14,20,11,44,250,26,67,1743,139,484,29,29,41,59,19,23,84,81,122,371
2021-01-14,CZ032,1,4,68,115,15,17,6,9,154,4,35,1278,0,319,54,55,71,75,13,43,67,121,393,348
2021-01-14,CZ041,0,1,7,35,3,6,4,6,78,3,6,598,23,55,16,16,3,13,2,8,31,10,20,141
2021-01-14,CZ042,1,2,57,164,15,20,8,19,256,17,17,1358,91,423,50,50,98,101,12,47,112,125,248,496
2021-01-14,CZ051,2,2,22,103,10,14,4,5,116,2,22,803,7,159,14,14,43,46,6,41,72,57,253,239
2021-01-14,CZ052,6,7,35,123,8,20,10,20,230,2,44,1278,2,90,38,48,58,58,10,53,92,101,436,379
2021-01-14,CZ053,0,0,21,77,11,14,2,2,118,3,23,482,60,152,10,10,40,44,7,35,56,112,307,269
2021-01-14,CZ063,0,0,35,83,7,11,13,29,146,17,26,1486,75,460,16,16,18,18,21,23,63,63,124,299
2021-01-14,CZ064,5,13,111,260,29,40,9,11,570,39,97,2126,230,478,54,55,72,78,29,90,223,153,451,756
2021-01-14,CZ071,2,2,53,177,12,19,2,3,219,3,24,1406,95,303,33,34,33,36,12,53,105,70,234,413
2021-01-14,CZ072,1,2,34,96,7,14,1,2,158,8,27,656,51,89,29,30,50,57,9,44,72,63,239,277
2021-01-14,CZ080,6,12,148,301,25,30,33,40,415,20,69,2873,140,574,55,55,104,105,40,147,178,252,997,681
2021-01-15,CZ010,10,33,100,390,41,74,24,32,836,11,74,3212,102,526,78,97,98,135,12,119,349,131,480,929
2021-01-15,CZ020,0,0,27,126,17,22,2,3,263,12,28,2061,95,334,34,34,54,56,15,63,123,83,311,510
2021-01-15,CZ031,2,2,29,69,14,20,11,44,250,19,72,1743,154,503,29,29,41,59,19,23,84,72,122,371
2021-01-15,CZ032,1,4,65,115,15,17,6,9,154,2,34,1278,0,337,54,55,71,75,10,43,67,129,393,348
2021-01-15,CZ041,0,1,6,35,3,6,4,6,78,2,4,598,15,56,16,16,3,13,1,8,31,10,20,141
2021-01-15,CZ042,1,2,59,164,16,20,7,19,256,20,15,1358,89,429,50,50,98,101,13,45,112,123,248,496
2021-01-15,CZ051,2,2,22,103,10,14,4,5,116,3,22,803,9,161,14,14,43,46,5,41,72,59,253,239
2021-01-15,CZ052,6,7,33,123,8,20,10,20,230,5,32,1278,1,134,37,48,58,58,5,53,92,119,451,379
2021-01-15,CZ053,0,0,21,77,11,14,2,2,118,3,22,482,59,162,10,10,40,44,8,35,56,107,307,269
2021-01-15,CZ063,0,0,38,83,7,11,13,29,146,19,28,1486,72,449,16,16,18,18,19,23,63,70,124,299
2021-01-15,CZ064,5,13,108,260,30,40,9,11,570,47,87,2122,282,524,54,55,72,78,35,90,223,190,460,756
2021-01-15,CZ071,2,2,62,177,13,19,2,3,219,7,28,1406,101,332,33,34,33,36,14,53,105,75,234,413
2021-01-15,CZ072,1,2,33,96,7,14,1,2,158,14,35,656,50,89,29,30,50,57,21,44,72,72,239,277
2021-01-15,CZ080,6,12,146,301,25,30,33,40,415,24,67,2873,159,579,55,55,104,105,33,147,178,256,967,681
2021-01-16,CZ010,12,33,99,390,38,74,24,32,836,12,87,3212,99,561,79,97,98,135,11,119,349,133,480,929
2021-01-16,CZ020,0,0,30,126,17,22,3,3,263,15,30,2061,99,346,34,34,54,56,20,63,123,87,311,510
2021-01-16,CZ031,2,2,30,69,15,20,11,44,250,23,68,1743,158,536,29,29,41,59,19,23,84,76,122,371
2021-01-16,CZ032,1,4,64,115,15,17,7,9,154,1,34,1278,0,468,54,55,72,75,11,43,67,140,393,348
2021-01-16,CZ041,0,1,7,35,4,6,3,6,78,2,5,598,20,56,16,16,3,13,1,8,31,10,20,141
2021-01-16,CZ042,1,2,56,164,15,20,9,19,256,23,16,1358,95,436,50,50,101,101,16,45,112,125,248,496
2021-01-16,CZ051,2,2,22,103,10,14,4,5,116,3,21,803,18,165,14,14,43,46,5,41,72,61,253,239
2021-01-16,CZ052,6,7,36,123,9,20,10,20,230,6,32,1278,1,131,37,48,58,58,7,53,92,106,451,379
2021-01-16,CZ053,0,0,16,77,10,14,2,2,118,1,22,482,65,159,10,10,40,44,8,35,56,116,307,269
2021-01-16,CZ063,0,0,42,83,8,11,13,29,146,22,37,1486,90,434,16,16,18,18,19,23,63,72,124,299
2021-01-16,CZ064,5,13,105,260,31,40,9,11,570,39,94,2124,283,558,53,55,72,78,30,90,223,187,460,756
2021-01-16,CZ071,2,2,65,177,12,19,2,3,219,7,29,1406,113,337,33,34,33,36,12,53,105,83,234,413
2021-01-16,CZ072,1,2,32,96,8,14,1,2,158,12,34,656,50,92,29,30,50,57,8,44,72,65,239,277
2021-01-16,CZ080,7,12,149,301,27,30,33,40,415,27,67,2873,153,617,55,55,104,105,36,147,178,242,967,681
2021-01-17,CZ010,10,33,108,426,33,74,24,32,872,16,90,3212,97,575,82,100,101,138,11,119,349,128,480,929
2021-01-17,CZ020,0,0,29,126,16,22,3,3,263,15,29,2061,104,339,34,34,54,56,17,63,123,86,311,510
2021-01-17,CZ031,2,2,33,69,15,20,11,44,250,23,67,1743,155,534,29,29,41,59,19,23,84,76,122,371
2021-01-17,CZ032,1,4,64,115,15,17,7,9,154,1,33,1278,0,431,54,55,72,75,9,43,67,128,393,348
2021-01-17,CZ041,0,1,6,35,3,6,3,6,78,1,6,598,18,53,16,16,3,13,1,8,31,10,20,141
2021-01-17,CZ042,1,2,54,164,15,20,19,19,256,19,12,1358,93,440,50,50,101,101,12,44,112,120,248,496
2021-01-17,CZ051,2,2,22,103,9,14,4,5,116,4,18,803,8,164,14,14,43,46,4,41,72,56,253,239
2021-01-17,CZ052,6,7,29,123,11,20,10,20,230,6,33,1278,1,128,37,48,58,58,12,53,92,92,432,379
2021-01-17,CZ053,0,0,15,78,11,14,2,2,119,1,24,482,67,158,10,10,40,44,8,35,56,105,307,269
2021-01-17,CZ063,0,0,39,83,9,11,13,29,146,20,31,1486,80,443,16,16,18,18,22,23,63,78,124,299
2021-01-17,CZ064,5,13,106,260,31,40,9,11,570,41,97,2125,267,574,52,55,72,78,32,90,223,182,460,756
2021-01-17,CZ071,2,2,68,177,12,19,2,3,219,9,33,1406,113,342,33,34,33,36,12,53,105,78,234,413
2021-01-17,CZ072,1,2,36,96,8,14,1,2,158,9,32,656,49,92,29,30,50,57,9,44,72,54,239,277
2021-01-17,CZ080,7,12,149,301,27,30,33,40,415,26,62,2873,161,607,55,55,104,105,37,147,178,237,967,681
2021-01-18,CZ010,11,33,112,456,34,74,24,32,902,22,107,3212,95,595,86,101,101,138,12,119,349,141,480,929
2021-01-18,CZ020,0,0,32,126,13,22,2,3,263,16,24,2061,102,347,34,34,54,56,19,63,123,94,311,510
2021-01-18,CZ031,2,2,29,69,15,20,11,44,250,29,63,1743,158,504,29,29,41,59,19,23,84,74,122,371
2021-01-18,CZ032,1,4,64,135,15,17,7,9,174,1,33,1278,0,381,55,56,71,75,5,43,67,123,393,348
2021-01-18,CZ041,0,1,5,35,2,6,4,6,78,2,4,598,11,56,16,16,3,13,1,8,31,10,20,141
2021-01-18,CZ042,1,2,54,164,11,20,7,19,256,19,18,1358,90,424,50,50,98,101,4,32,112,121,248,496
2021-01-18,CZ051,2,2,24,103,9,14,4,5,116,3,16,813,8,160,14,14,43,46,4,41,72,58,263,239
2021-01-18,CZ052,6,7,31,123,10,20,10,20,230,5,32,1278,0,112,37,48,58,58,13,53,92,88,435,379
2021-01-18,CZ053,0,0,15,78,11,14,1,2,119,4,25,482,55,159,10,10,40,44,8,35,56,78,307,269
2021-01-18,CZ063,0,0,42,83,9,11,12,29,146,17,32,1486,85,411,16,16,18,18,24,23,63,83,124,299
2021-01-18,CZ064,5,13,104,260,33,40,9,11,570,39,86,2125,265,513,52,55,72,78,25,90,223,184,460,756
2021-01-18,CZ071,2,2,66,177,12,19,2,3,219,8,30,1406,99,346,33,34,33,36,12,53,105,60,219,413
2021-01-18,CZ072,1,2,40,96,9,14,1,2,158,11,33,656,50,76,29,30,50,57,9,44,72,55,239,277
2021-01-18,CZ080,7,12,145,301,26,30,33,40,415,18,65,2873,176,592,55,55,104,105,38,144,178,231,962,681
2021-01-19,CZ010,14,33,111,542,39,74,23,32,979,24,72,3212,103,521,86,103,101,138,10,119,349,157,480,929
2021-01-19,CZ020,0,0,31,126,13,22,3,3,263,15,24,2061,113,348,34,34,56,56,22,63,123,103,311,510
2021-01-19,CZ031,2,2,30,69,15,20,11,44,250,26,75,1743,173,511,29,29,41,59,19,23,84,67,122,371
2021-01-19,CZ032,1,4,64,135,15,17,7,9,174,2,29,1278,0,303,55,56,71,75,7,44,67,118,409,348
2021-01-19,CZ041,0,1,7,35,2,6,3,6,78,2,4,598,12,56,16,16,3,13,1,8,31,10,20,141
2021-01-19,CZ042,1,2,49,164,10,20,8,19,256,17,19,1358,91,429,50,50,98,101,3,32,112,122,248,496
2021-01-19,CZ051,2,2,17,103,10,14,4,5,116,2,15,813,13,171,14,14,43,46,0,41,72,47,263,239
2021-01-19,CZ052,6,7,33,123,8,20,10,20,230,14,35,1278,0,114,37,48,57,58,8,53,92,87,435,379
